task,epoch,batch,loss,confidence,pain_fired,lability_mean,vairagya_protection_fc1,shraddha,bhaya,vairagya,spanda,viveka_signal,buddhi,chitta,manas,samskara_mean,moha_fraction,retrograde_fired,manas_peak_fraction
0,3,30,1.648782,0.378548,0,1.001384,0.0,0.376025,0.0,0.376298,0.046711,0.369105,0.529989,0.0,1.0,0.004127,0.0,0,0.443848
0,3,31,1.76999,0.39177,0,1.001315,0.0,0.377599,0.0,0.377071,0.04899,0.369559,0.532334,0.0,1.0,0.004219,0.0,0,0.472168
0,3,32,1.656665,0.402702,0,1.001249,0.0,0.38011,0.0,0.378353,0.049348,0.370221,0.534666,0.0,1.0,0.004288,0.0,0,0.481934
0,3,33,1.626088,0.367946,0,1.001187,0.0,0.378893,0.0,0.377832,0.051002,0.370176,0.536987,0.0,1.0,0.004379,0.0,0,0.480957
0,3,34,1.78426,0.413257,0,1.001127,0.0,0.38233,0.0,0.379604,0.050469,0.371038,0.539296,0.0,1.0,0.004445,0.0,0,0.500977
0,3,35,1.826552,0.412618,0,1.001071,0.0,0.385359,0.0,0.381254,0.049555,0.371869,0.541594,0.0,1.0,0.004506,0.0,0,0.499023
0,3,36,1.642048,0.400319,0,1.001017,0.0,0.386855,0.0,0.382208,0.04941,0.372438,0.54388,0.0,1.0,0.004576,0.0,0,0.488281
0,3,37,1.629732,0.405614,0,1.000966,0.0,0.388731,0.0,0.383378,0.049098,0.373102,0.546155,0.0,1.0,0.004642,0.0,0,0.492188
0,3,38,1.691079,0.416344,0,1.000918,0.0,0.391492,0.0,0.385026,0.049044,0.373967,0.548419,0.0,1.0,0.004711,0.0,0,0.495605
0,3,39,1.578303,0.324358,0,1.000872,0.0,0.384779,0.0,0.381993,0.056227,0.372974,0.550671,0.0,1.0,0.004871,0.0,0,0.197266
0,4,0,1.880963,0.465945,0,1.000829,0.0,0.392895,0.0,0.38619,0.058166,0.374834,0.552912,0.0,1.0,0.004971,0.0,0,0.511719
